NODE_ID,RIDE_SUM_6_10,ALIGHT_SUM_6_10
111900025,15,6134
111900026,25,1909
111900027,276,4136
111900028,1575,4253
111900029,1355,1439
111900030,1252,16201
111900032,40,4815
111900033,2764,2336
111900034,3553,15052
111900035,6812,42329
111900036,44,4155
111900038,6670,15857
111900039,2739,13784
111900040,73,8167
111900042,1769,3513
111900043,70,7058
111900044,3753,7992
111900046,1005,2752
111900048,46772,11598
111900049,762,6544
111900050,16332,1259
111900051,72,5320
111900052,8358,10330
111900053,41362,281283
111900054,27609,345
111900055,432,7386
111900056,10742,39341
111900057,25613,2793
111900058,94050,20721
111900059,97071,73857
111900060,35312,139
111900061,215,3541
111900062,5915,14041
111900063,24394,8710
111900064,2282,6491
111900065,23930,3278
111900066,12360,12207
111900067,123,11200
111900068,4434,14729
111900069,14044,2214
111900070,24463,3807
111900071,19,5285
111900072,6747,7454
111900073,114537,23382
111900074,223,8482
111900075,8854,1421
111900076,33854,10038
111900077,4786,385
111900078,42619,4567
111900079,4276,6662
111900080,9013,11289
111900082,30685,4167
111900083,30964,5031
111900084,22963,826
111900085,4538,5661
111900086,14475,990
111900087,16064,270
111900088,96159,3440
111900089,12358,334
111900090,4372,7023
111900091,81590,621
111900092,24044,312
111900093,73406,1593
111900094,15632,86
111900095,54302,3383
111900096,32236,247
111900097,17319,81
111900098,47177,795
111900099,7978,12
111900100,14899,539
111900101,21624,1072
111900102,102420,41758
111900103,6012,10358
111900104,11377,4593
111900105,14064,17205
111900106,18341,1420
111900110,100795,14722
111900111,36118,908
111900112,19102,556254
111900113,23786,7921
111900118,46218,5643
111900119,22592,9866
111900122,5184,6470
111900123,1525,2397
111900124,3460,1650
111900125,76362,7178
111900126,63020,249
111900127,252,15232
111900128,1243,12505
111900129,31605,724
111900130,9698,3664
111900131,76922,178
111900132,897,25319
111900133,1438,11238
111900134,194,5934
111900135,553,2279
111900136,4136,9627
111900137,3192,2071
111900138,1796,3735
111900139,1923,3744
111900140,21320,3079
111900141,15771,1134
111900142,12408,2099
111900143,16192,3038
111900144,782,2568
111900145,37,8153
111900146,37,4936
111900147,1697,17383
111900148,672,24329
111900149,581,8646
111900150,1214,3496
111900151,209,2027
111900152,5944,5464
111900153,40065,72936
111900154,1891,78785
111900155,6322,25485
111900156,8142,7235
111900157,22238,1897
111900158,80322,6473
111900159,66237,5171
111900160,43081,216
111900161,55391,109
111900162,12040,41847
111900163,1290,7782
111900164,11425,2754
111901113,96739,4530
111901114,33966,53299
111901115,30613,250
111901116,4734,231
111901117,1709,8293
111901118,889,59007
111901119,13688,1472
111901121,1210,3061
111901122,793,6105
111901123,50928,4612
111901124,36723,370
111901125,113207,20639
111901127,52442,108936
111901128,602,2715
111901129,176,7390
111901130,396,6607
111901131,128,20294
111901132,22338,6038
111901133,16129,206
111901134,21531,318
111901135,5947,1092
111901138,2190,1906
111901139,293,935
111901140,350,1719
111901141,344,3970
111901142,131,3049
111901143,93,5671
111901144,4734,3109
111901145,4507,45416
111901146,2331,534
111901147,24157,2615
111901148,4707,18501
111901149,5372,292
111901150,17220,133
111901151,27727,123
111901152,1349,1263
112000001,267513,77953
112000002,81646,166119
112000003,375149,94869
112000004,102148,28757
112000005,468994,556186
112000006,58494,40262
112000007,476329,385512
112000008,367764,414152
112000009,249854,112662
112000010,418173,493123
112000011,142482,86036
112000012,320835,501344
112000013,139052,234927
112000014,90798,380685
112000015,112078,300472
112000016,198676,404952
112000017,44145,402283
112000024,66614,26054
112000026,143344,143019
112000027,62963,80066
112000028,65155,79091
112000029,59130,74752
112000030,18109,2422
112000031,115409,353011
112000032,11774,1589
112000033,130459,402632
112000034,10880,3787
112000035,3381,97122
112000036,21359,161578
112000037,65346,134359
112000038,86464,149253
112000039,14472,4835
112000040,4705,15194
112000041,25847,30088
112000042,77835,19040
112000050,123350,88436
112000051,122025,314632
112000054,127014,106065
112000057,68071,14544
112000058,28434,27060
112000059,55079,43871
112000061,227367,62429
112000062,47037,122140
112000063,21719,302852
112000064,235335,218614
112000065,83911,136219
112000066,276896,128835
112000067,41312,46780
112000068,346582,262482
112000069,45062,155029
112000070,126691,89046
112000071,97366,137269
112000072,290724,70244
112000073,108459,249843
112000074,141889,147545
112000075,146567,155193
112000076,277855,184571
112000077,124692,39290
112000078,265454,55452
112000079,228029,102122
112000080,89082,50900
112000081,76672,118512
112000082,134072,38955
112000083,84578,74186
112000084,135400,64158
112000085,193120,78333
112000086,234350,62082
112000087,95605,19476
112000088,98232,19927
112000089,28766,23442
112000090,22961,16274
112000091,59331,32778
112000092,300288,62817
112000093,147439,33186
112000094,79509,53825
112000095,91792,24655
112000096,74496,43767
112000097,328124,56302
112000098,32263,43648
112000099,88435,260640
112000100,341039,52055
112000101,55304,35748
112000102,288379,38584
112000103,46528,36426
112000105,62248,49673
112000106,506821,33140
112000107,36136,12660
112000108,126474,68367
112000109,60539,10720
112000110,281236,58566
112000111,52077,184072
112000112,246290,42608
112000113,80847,110866
112000114,271194,65557
112000115,48553,24616
112000116,59097,44646
112000117,133797,47529
112000118,65003,50868
112000119,49715,35974
112000120,5318,12714
112000121,20127,15118
112000122,63554,8847
112000123,103775,9886
112000124,68738,11672
112000125,42916,29971
112000126,96221,18097
112000127,197749,213949
112000128,57916,47279
112000129,15278,7690
112000130,42681,18538
112000131,5351,9577
112000132,33478,19252
112000133,58521,7314
112000134,72396,24391
112000135,151971,95222
112000136,89783,215401
112000137,173256,298359
112000138,119916,165651
112000139,53587,81681
112000140,23405,63044
112000141,128029,43087
112000142,17511,25827
112000143,173362,17648
112000144,29148,42858
112000145,348019,33817
112000146,55322,69025
112000147,301874,117207
112000148,77111,82866
112000149,65525,53973
112000150,65879,22889
112000151,49886,11639
112000152,95379,21478
112000153,29510,10648
112000154,20078,37478
112000155,14282,8990
112000157,38683,91715
112000158,31769,17630
112000159,136365,22702
112000167,50805,18174
112000169,20007,92280
112000173,121735,14376
112000175,57988,22217
112000176,64498,97088
112000177,137450,31616
112000178,6757,13966
112000179,44151,4571
112000180,37155,15750
112000181,86554,61333
112000182,203719,28344
112000183,3385,759
112000184,56805,18997
112000185,133602,18886
112000187,378536,209463
112000195,23260,586
112000196,8012,133
112000197,5266,12258
112000198,3271,19252
112000199,49596,37590
112000202,98336,513
112000216,5183,14271
112000230,18953,200
112000231,227,7400
112000256,7365,36469
112000313,6477,5380
112000314,7005,5831
112000337,20242,87302
112000352,16208,42939
112000392,238748,57514
112000398,241715,60358
112000399,129913,678607
112000400,99592,86902
112000401,107186,86667
112000402,411062,484759
112000403,121585,798187
112000404,189962,125803
112000405,360146,287021
112000406,188404,78187
112000407,1036104,617467
112000408,379678,168516
112000409,111709,117897
112000410,21916,34033
112000411,133130,133398
112000412,34817,16990
112000413,243824,661418
112000414,20382,2855
112000415,16756,2732
112000416,478537,89204
112000417,34157,7942
112000421,9567,4260
112000422,33119,14463
112000424,101850,374364
112000425,17625,10839
112000426,42176,32048
112000427,1241,2442
112000428,37246,17744
112000429,189943,169868
112000430,244539,379060
112000431,16984,19636
112000432,81540,55704
112000433,33811,38318
112000437,12799,8426
112000438,14453,18457
112000439,14698,4490
112900001,6823,135
112900002,83932,16077
112900003,7427,5721
112900004,4776,8351
112900005,35662,4344
112900007,2137,2850
112900008,28,9192
112900009,30431,14907
112900010,49900,17915
112900011,4892,12353
112900012,74,718
112900013,256,30661
112900014,1820,5973
112900015,7256,29904
112900016,505,17507
112900017,7723,7623
112900018,65165,24859
112900019,1417,8131
112900020,22772,44993
112900021,197,6851
112900022,2467,1906
112900023,2713,3764
112900024,983,2996
112900025,12111,7334
112900026,344,2913
112900027,803,20985
112900028,7938,4651
112900029,1355,6790
112900030,11620,2926
112900031,238,47084
112900032,13098,12739
112900034,34,1153
112900035,214,10589
112900036,1110,7882
112900037,23572,27166
112900038,64262,5224
112900039,614,8609
112900040,533,51009
112900041,41279,72611
112900042,13903,11896
112900043,4103,3463
112900044,14006,14418
112900045,36807,8210
112900046,6652,2868
112900047,690,2631
112900049,43944,2218
112900050,1037,23838
112900051,13015,14282
112900052,14014,22849
112900053,8446,23009
112900054,14822,4540
112900055,1433,830
112900056,23503,16608
112900057,5732,14308
112900058,11423,20531
112900059,10537,43334
112900060,2368,3380
112900061,6311,8549
112900062,7678,4827
112900063,3047,1580
112900064,3197,5996
112900065,1268,1197
112900066,17299,26461
112900067,25961,4225
112900068,4183,8502
112900069,122315,124208
112900071,4528,1152
112900072,15191,519775
112900073,35390,18534
112900074,17221,43822
112900075,55042,151356
112900076,1248,2759
112900078,19604,82213
112900079,20014,4090
112900080,19157,368
112900081,3729,46189
112900082,41935,2429
112900083,21874,19166
112900084,35135,27953
112900086,16439,118
112900087,154606,13267
112900088,29277,1220
112900089,67104,1741
112900090,10370,7707
112900091,45044,1223
112900092,4606,77730
112900093,116104,3340
112900095,12595,115
112900096,75666,19554
112900097,7018,9284
112900098,10890,121
112900099,135692,1198
112900100,15631,366
112900101,48932,547
112900102,6197,4391
112900103,28823,934
112900104,120828,1600
112900105,3633,43
112900106,52656,9867
112900107,318,102
112900108,288,39
112900109,26984,188
112900110,201554,2574
112900111,103778,641
112900112,55545,507
112900113,38,335
112900114,46694,1362
112900115,214381,327
112900116,12737,277
112900117,1339,382
112900118,271,3558
112900119,46320,632
112900120,30911,13423
112900121,3514,4830
112900122,291,3859
112900123,31081,2000
112900124,296,2452
112900125,1659,19559
112900126,5148,6946
112900127,46927,4040
112900128,5332,19536
112900129,45,26616
112900130,23284,12514
112900131,1411,21344
112900132,11399,32033
112900133,647,75084
112900134,29,17227
112900135,10107,5200
112900137,4545,23194
112900138,281,2165
112900139,2685,28569
112900141,72716,1255
112900142,4177,37507
112900143,3870,21193
112900144,635,28488
112900145,474,13695
112900146,2104,24836
112900147,122,26539
112900148,3512,221
112900149,4183,17265
112900151,246,2135
112900152,191989,24033
112900153,25647,406520
112900154,98,2563
112900155,11560,994
112900156,94394,27457
112900157,38713,1962
112900158,8664,265
112900159,11198,26548
112900160,3311,10498
112900161,22204,5628
112900162,1046,2126
112900163,1927,5252
112900164,2732,20377
112900165,3655,2303
112900166,1190,6941
112900167,618,37071
112900168,379,257
112900169,577,2332
112900170,15063,6255
112900172,3469,1924
112900173,7648,4417
112900174,42892,4085
112900175,11324,17678
112900176,3977,8083
112900177,32593,8326
112900178,41566,387409
112900179,2581,24072
112900180,230597,72657
112900181,109894,1236
112900182,11261,19117
112900183,4610,14600
112900184,31799,28261
112900185,4789,37247
112900186,65261,64431
112900187,4539,35768
112900188,47613,170549
112900189,1029,545
112900190,468,3791
112900192,19236,16311
112900193,55024,18989
112900194,6371,379
112900195,23274,1481
112900196,34584,25298
112900197,5976,25917
112900199,49484,5763
112900200,48784,3408
112900201,15815,10170
112900202,57700,25432
112900203,33917,4108
112900204,34124,24971
112900205,1215,396
112900206,2738,3310
112900207,4447,106
112900208,5565,70559
112900209,8461,10996
112900210,86,1257
112900211,6609,227
112900212,26,1742
112900213,5874,499
112900214,865,1293
112900215,969,2161
112900216,3793,1682
112900217,30,1734
112900218,11316,114
112900219,16028,596
112900220,116,8
112900221,1887,5311
112900222,40,12474
112900223,84053,1745
112900224,86162,10302
112900225,60874,9662
112900226,5486,22247
112900227,54035,26766
112900228,12564,2309
112900229,48084,1329
112900230,572070,180271
112900232,23660,24035
112900233,7320,5972
112900234,4675,625
112900235,925,664
112900236,75658,669
112900237,86100,11252
112900238,844,114
112900239,30115,76915
112900240,728,2790
112900241,2184,4896
112900242,1969,5455
112900243,1791,4554
112900244,686,4834
112900245,124,7605
112900246,125,1838
112900247,5334,11119
112900248,1317,35
112900249,5392,322
112900250,22232,539
112900251,23887,736
112900252,31797,750
112900253,16158,331
112900254,3932,701
112900255,2668,3533
112900256,1475,3887
112900257,3376,2331
112900258,15629,351
112900259,16,2414
112900260,7591,10656
112900261,5942,854
113000001,489808,378593
113000002,544702,331787
113000003,201485,136104
113000004,275482,152193
113000005,204066,114142
113000006,153078,122674
113000007,219542,117745
113000008,203172,125276
113000009,159007,61083
113000010,189158,81276
113000011,153542,84002
113000012,141841,72250
113000013,57209,47466
113000014,69128,107454
113000015,16947,19787
113000016,21119,42536
113000017,3637,41068
113000018,48454,4342
113000019,6797,30303
113000020,33340,4767
113000021,175692,84528
113000022,98035,262268
113000025,11457,27209
113000026,70052,76797
113000027,58176,118279
113000028,41483,125749
113000029,65735,79039
113000030,15843,41754
113000031,16041,16756
113000032,14810,24586
113000033,20644,22139
113000034,17666,9939
113000035,2826,1728
113000036,2129,4689
113000037,3798,2105
113000038,1468,3796
113000039,5289,20704
113000040,9934,8131
113000042,73711,51970
113000051,204690,255008
113000052,222181,33971
113000053,72952,32382
113000054,77615,77479
113000055,246904,35949
113000056,229632,79190
113000058,41993,85953
113000059,81612,25278
113000060,47949,53282
113000061,57284,69802
113000062,34496,33385
113000063,44915,5480
113000064,15291,11878
113000065,24807,30860
113000066,115711,12536
113000067,312122,48232
113000068,55007,33130
113000069,68132,31030
113000070,272729,62954
113000071,50894,24152
113000072,117540,25661
113000073,35003,89911
113000074,88703,37966
113000075,168351,60031
113000076,37355,260329
113000077,50678,68572
113000078,36054,123881
113000079,30786,77039
113000080,59756,85904
113000081,80729,94538
113000082,80191,62579
113000083,59531,77105
113000084,139468,72680
113000085,101554,64627
113000086,78453,103822
113000087,108696,144201
113000088,115465,120384
113000089,82261,155083
113000090,13229,50816
113000091,20005,30299
113000094,152211,30494
113000095,29430,58559
113000096,13445,66529
